t,residuo_euler,residuo_imex
7.65,1.6475709685437323e-13,1.0191847366058937e-13
7.655,7.216449660063518e-14,5.995204332975845e-14
7.66,1.1102230246251565e-13,8.926193117986259e-14
7.665,1.7319479184152442e-13,1.0946799022804043e-13
7.67,9.08162434143378e-14,1.0036416142611415e-13
7.675,1.34781075189494e-13,1.5210055437364645e-13
7.68,1.5987211554602254e-13,8.038014698286133e-14
7.6850000000000005,1.8340884366807586e-13,1.389999226830696e-13
7.69,1.0436096431476471e-13,1.5343282200319663e-13
7.695,1.6830981053317373e-13,1.3988810110276972e-13
7.7,8.58202398035246e-14,1.056932319443149e-13
7.705,1.5898393712632242e-13,1.1457501614131615e-13
7.71,1.7141843500212417e-13,1.4921397450962104e-13
7.715,1.4410694859634532e-13,1.4921397450962104e-13
7.72,8.759659664292485e-14,1.5587531265737198e-13
7.7250000000000005,7.682743330406083e-14,7.893685705084863e-14
7.73,1.1812772982011666e-13,1.4344081478157023e-13
7.735,8.693046282814976e-14,8.926193117986259e-14
7.74,8.359979375427429e-14,1.3322676295501878e-13
7.745,1.4832579608992091e-13,1.6653345369377348e-13
7.75,1.751931932858497e-13,1.8118839761882555e-13
7.755,1.5143442055887135e-13,1.0613732115416497e-13
7.76,1.645350522494482e-13,1.0502709812953981e-13
7.765000000000001,1.3944401189291966e-13,1.4210854715202004e-13
7.7700000000000005,1.4499512701604544e-13,1.2034817586936697e-13
7.775,7.37188088351104e-14,1.1790568521519162e-13
7.78,1.496580637194711e-13,1.1057821325266559e-13
7.785,1.312283615106935e-13,6.128431095930864e-14
7.79,1.2434497875801753e-13,9.50350909079134e-14
7.795,7.327471962526033e-14,8.37108160567368e-14
7.8,4.907185768843192e-14,1.6253665080512292e-13
7.805000000000001,1.652011860642233e-13,1.5409895581797173e-13
7.8100000000000005,1.1812772982011666e-13,7.51620987671231e-14
7.815,1.4233059175694507e-13,1.1324274851176597e-13
7.82,1.6209256159527285e-13,1.6120438317557273e-13
7.825,6.0285110237146e-14,8.01581023779363e-14
7.83,1.0236256287043943e-13,1.3322676295501878e-13
7.835,1.0169642905566434e-13,4.463096558993129e-14
7.84,8.304468224196171e-14,7.571721027943568e-14
7.845,1.361133428190442e-13,1.1035616864774056e-13
7.8500000000000005,1.0835776720341528e-13,9.29256671611256e-14
7.855,1.318944953254686e-13,1.5476508963274682e-13
7.86,1.5010215292932116e-13,1.4432899320127035e-13
7.865,1.13464793116691e-13,1.9340085088970227e-13
7.87,1.5765166949677223e-13,1.318944953254686e-13
7.875,1.7630341631047486e-13,8.038014698286133e-14
7.88,1.361133428190442e-13,9.936496070395151e-14
7.885,1.5853984791647235e-13,1.929567616798522e-13
7.890000000000001,1.0258460747536446e-13,7.072120666862247e-14
7.8950000000000005,1.0125233984581428e-13,1.7053025658242404e-13
7.9,8.881784197001252e-14,1.0835776720341528e-13
7.905,9.814371537686384e-14,9.769962616701378e-14
7.91,9.85878045867139e-14,1.1590728377086634e-13
7.915,4.973799150320701e-14,1.496580637194711e-13
7.92,1.0436096431476471e-13,1.4210854715202004e-13
7.925,1.609823385706477e-13,1.5232259897857148e-13
7.930000000000001,1.4788170688007085e-13,1.1457501614131615e-13
7.9350000000000005,1.6631140908884845e-13,9.015010959956271e-14
7.94,7.349676423018536e-14,1.5054624213917123e-13
7.945,1.3633538742396922e-13,1.3566925360919413e-13
7.95,7.593925488436071e-14,1.0702549957386509e-13
7.955,9.703349235223868e-14,1.1191048088221578e-13
7.96,1.0080825063596421e-13,1.829647544582258e-13
7.965,8.826273045769994e-14,2.05613304160579e-13
7.97,1.1746159600534156e-13,1.5898393712632242e-13
7.9750000000000005,8.22675261247241e-14,1.4477308241112041e-13
7.98,1.5720758028692217e-13,1.6298074001497298e-13
7.985,7.527312106958561e-14,1.5543122344752192e-13
7.99,8.570921750106208e-14,1.2745360322696797e-13
7.995,1.567634910770721e-13,1.6608936448392342e-13
8.0,1.5409895581797173e-13,1.5365486660812167e-13
8.005,8.637535131583718e-14,7.649436639667329e-14
8.01,1.2168044349891716e-13,9.14823772291129e-14
8.015,9.636735853746359e-14,8.448797217397441e-14
8.02,1.667554982986985e-13,1.6120438317557273e-13
8.025,1.4943601911454607e-13,1.2279066652354231e-13
8.03,1.5543122344752192e-13,1.270095140171179e-13
8.035,1.745270594710746e-13,8.881784197001252e-14
8.040000000000001,1.6209256159527285e-13,1.2989609388114332e-13
8.045,1.1501910535116622e-13,1.2922996006636822e-13
8.05,1.389999226830696e-13,2.1160850849355484e-13
8.055,1.758593271006248e-13,8.79296635503124e-14
8.06,1.2523315717771766e-13,1.247890679678676e-13
8.065,1.2301271112846734e-13,1.2612133559741778e-13
8.07,1.6564527527407336e-13,1.141309269314661e-13
8.075,1.0702549957386509e-13,1.1879386363489175e-13
8.08,1.0347278589506459e-13,1.1679546219056647e-13
8.085,7.016609515630989e-14,1.1057821325266559e-13
8.09,1.5987211554602254e-13,1.496580637194711e-13
8.095,1.4477308241112041e-13,1.0325074129013956e-13
8.1,1.7674750552032492e-13,1.687538997430238e-13
8.105,1.6764367671839864e-13,1.7830181775480014e-13
8.11,1.234568003383174e-13,1.9029222642075183e-13
8.115,1.5210055437364645e-13,1.1146639167236572e-13
8.120000000000001,1.376676550535194e-13,1.545430450278218e-13
8.125,1.1324274851176597e-13,1.5787371410169726e-13
8.13,1.0436096431476471e-13,1.3145040611561853e-13
8.135,1.3655743202889425e-13,9.103828801926284e-14
8.14,1.0103029524088925e-13,1.2312373343092986e-13
8.145,1.6431300764452317e-13,1.6608936448392342e-13
8.15,1.5432100042289676e-13,1.6830981053317373e-13
8.155,1.4921397450962104e-13,1.5010215292932116e-13
8.16,1.7275070263167436e-13,1.7497114868092467e-13
8.165000000000001,1.341149413747189e-13,1.192379528447418e-13
8.17,1.199040866595169e-13,9.103828801926284e-14
8.175,9.414691248821327e-14,1.3811174426336947e-13
8.18,1.6919798895287386e-13,1.2878587085651816e-13
8.185,1.7386092565629951e-13,9.170442183403793e-14
8.19,1.567634910770721e-13,1.0813572259849025e-13
8.195,1.2678746941219288e-13,1.7674750552032492e-13
8.2,1.6364687382974807e-13,1.8385293287792592e-13
8.205,1.241229341530925e-13,1.0547118733938987e-13
8.21,7.005507285384738e-14,1.0702549957386509e-13
8.215,1.4210854715202004e-13,1.5720758028692217e-13
8.22,1.1013412404281553e-13,1.5409895581797173e-13
8.225,1.6298074001497298e-13,1.6564527527407336e-13
8.23,1.1368683772161603e-13,8.504308368628699e-14
8.235,1.4854784069484595e-13,1.7541523789077473e-13
8.24,1.9229062786507711e-13,1.5853984791647235e-13
8.245000000000001,9.14823772291129e-14,1.8829382497642655e-13
8.25,1.603162047558726e-13,1.1790568521519162e-13
8.255,1.6409096303959814e-13,1.652011860642233e-13
8.26,9.725553695716371e-14,1.283417816466681e-13
8.265,1.7985612998927536e-13,1.9051427102567686e-13
8.27,1.4233059175694507e-13,1.603162047558726e-13
8.275,1.5298873279334657e-13,1.4566126083082054e-13
8.28,1.7763568394002505e-13,1.0658141036401503e-13
8.285,9.880984919163893e-14,1.5587531265737198e-13
8.290000000000001,1.5276668818842154e-13,1.8474111129762605e-13
8.295,1.0658141036401503e-13,7.038813976123492e-14
8.3,1.1834977442504169e-13,1.1590728377086634e-13
8.305,1.3633538742396922e-13,1.5765166949677223e-13
8.31,1.8118839761882555e-13,1.1080025785759062e-13
8.315,1.6719958750854857e-13,1.3722356584366935e-13
8.32,1.7741363933510002e-13,9.9253938401489e-14
8.325,1.1324274851176597e-13,9.325873406851315e-14
8.33,8.593126210598712e-14,1.4432899320127035e-13
8.335,1.6120438317557273e-13,8.715250743307479e-14
8.34,1.3788969965844444e-13,1.6298074001497298e-13
8.345,1.2234657731369225e-13,1.7075230118734908e-13
8.35,1.603162047558726e-13,9.459100169806334e-14
8.355,7.638334409421077e-14,1.0547118733938987e-13
8.36,1.5076828674409626e-13,1.412203687323199e-13
8.365,1.7763568394002505e-13,1.509903313490213e-13
8.370000000000001,1.4699352846037073e-13,1.5987211554602254e-13
8.375,1.283417816466681e-13,1.5720758028692217e-13
8.38,1.461053500406706e-13,1.5498713423767185e-13
8.385,8.659739592076221e-14,1.5520917884259688e-13
8.39,1.2789769243681803e-13,1.4277468096679513e-13
8.395,1.7852386235972517e-13,1.199040866595169e-13
8.4,1.4299672557172016e-13,1.474376176702208e-13
8.405,1.674216321134736e-13,1.0902390101819037e-13
8.41,1.3211653993039363e-13,1.7541523789077473e-13
8.415000000000001,1.4233059175694507e-13,7.882583474838611e-14
8.42,1.3677947663381929e-13,1.9451107391432743e-13
8.425,9.303668946358812e-14,1.6697754290362354e-13
8.43,1.3433698597964394e-13,9.85878045867139e-14
8.435,8.393286066166183e-14,1.2745360322696797e-13
8.44,1.1191048088221578e-13,1.936228954946273e-13
8.445,9.692247004977617e-14,1.4299672557172016e-13
8.45,1.199040866595169e-13,2.0539125955565396e-13
8.455,1.7008616737257398e-13,9.747758156208874e-14
8.46,1.4210854715202004e-13,1.0791367799356522e-13
8.465,6.572520305780927e-14,1.6564527527407336e-13
8.47,1.5054624213917123e-13,9.903189379656396e-14
8.475,1.3677947663381929e-13,1.0746958878371515e-13
8.48,9.414691248821327e-14,1.3988810110276972e-13
8.485,8.237854842718662e-14,1.6342482922482304e-13
8.49,1.6564527527407336e-13,1.6830981053317373e-13
8.495000000000001,1.616484723854228e-13,1.7674750552032492e-13
8.5,7.971401316808624e-14,1.0347278589506459e-13
8.505,1.5765166949677223e-13,1.6497914145929826e-13
8.51,1.5276668818842154e-13,1.7141843500212417e-13
8.515,1.0125233984581428e-13,1.8340884366807586e-13
8.52,1.7541523789077473e-13,1.5276668818842154e-13
8.525,1.6253665080512292e-13,1.0236256287043943e-13
8.53,1.7719159473017498e-13,1.0480505352461478e-13
8.535,8.060219158778636e-14,1.4432899320127035e-13
8.540000000000001,1.3455903058456897e-13,1.758593271006248e-13
8.545,1.5232259897857148e-13,2.0117241206207837e-13
8.55,1.5076828674409626e-13,8.615330671091215e-14
8.555,1.5187850976872141e-13,1.9695356456850277e-13
8.56,8.759659664292485e-14,1.6475709685437323e-13
8.565,1.7341683644644945e-13,1.7275070263167436e-13
8.57,8.759659664292485e-14,1.2256862191861728e-13
8.575000000000001,9.547918011776346e-14,1.1457501614131615e-13
8.58,1.2301271112846734e-13,8.282263763703668e-14
8.585,1.7275070263167436e-13,1.716404796070492e-13
8.59,1.3233858453531866e-13,1.6564527527407336e-13
8.595,1.0835776720341528e-13,1.1590728377086634e-13
8.6,1.4166445794216997e-13,1.341149413747189e-13
8.605,9.325873406851315e-14,1.1235457009206584e-13
8.61,1.163513729807164e-13,1.9761969838327786e-13
8.615,1.6697754290362354e-13,1.567634910770721e-13
8.620000000000001,1.716404796070492e-13,8.126832540256146e-14
8.625,1.7008616737257398e-13,1.4077627952246985e-13
8.63,1.7852386235972517e-13,1.8829382497642655e-13
8.635,1.5831780331154732e-13,1.7275070263167436e-13
8.64,1.141309269314661e-13,1.2989609388114332e-13
8.645,1.4632739464559563e-13,1.2212453270876722e-13
8.65,1.5498713423767185e-13,1.2501111257279263e-13
8.655,1.6564527527407336e-13,1.3011813848606835e-13
8.66,1.3677947663381929e-13,1.6142642778049776e-13
8.665000000000001,1.3633538742396922e-13,1.3677947663381929e-13
8.67,1.8385293287792592e-13,1.2745360322696797e-13
8.675,1.5343282200319663e-13,1.3855583347321954e-13
8.68,1.5631940186722204e-13,1.2789769243681803e-13
8.685,1.4366285938649526e-13,1.2501111257279263e-13
8.69,1.3722356584366935e-13,1.3855583347321954e-13
8.695,1.6009416015094757e-13,1.376676550535194e-13
8.700000000000001,7.016609515630989e-14,1.5498713423767185e-13
8.705,1.687538997430238e-13,1.4921397450962104e-13
8.71,1.1790568521519162e-13,1.5942802633617248e-13
8.715,1.1324274851176597e-13,1.474376176702208e-13
8.72,9.992007221626409e-14,1.1324274851176597e-13
8.725,9.592326932761353e-14,1.7252865802674933e-13
8.73,1.5720758028692217e-13,1.283417816466681e-13
8.735,8.08242361927114e-14,1.5498713423767185e-13
8.74,1.7363888105137448e-13,1.4033219031261979e-13
8.745000000000001,1.4166445794216997e-13,1.3100631690576847e-13
8.75,1.7608137170554983e-13,1.3367085216486885e-13
8.755,1.851852005074761e-13,9.103828801926284e-14
8.76,1.5054624213917123e-13,1.7363888105137448e-13
8.765,1.4566126083082054e-13,1.341149413747189e-13
8.77,1.7030821197749901e-13,1.603162047558726e-13
8.775,9.725553695716371e-14,1.7763568394002505e-13
8.78,1.199040866595169e-13,1.674216321134736e-13
8.785,1.5187850976872141e-13,1.3522516439934407e-13
8.790000000000001,9.370282327836321e-14,1.2589929099249275e-13
8.795,8.837375276016246e-14,1.680877659282487e-13
8.8,1.7363888105137448e-13,1.325606291402437e-13
8.805,1.4033219031261979e-13,1.3877787807814457e-13
8.81,1.5920598173124745e-13,1.907363156306019e-13
8.815,1.3455903058456897e-13,1.7275070263167436e-13
8.82,9.903189379656396e-14,1.3322676295501878e-13
8.825000000000001,8.37108160567368e-14,1.383337888682945e-13
8.83,1.3211653993039363e-13,1.3145040611561853e-13
8.835,1.7785772854495008e-13,1.4788170688007085e-13
8.84,1.7275070263167436e-13,7.638334409421077e-14
8.845,1.0169642905566434e-13,1.3633538742396922e-13
8.85,1.1146639167236572e-13,1.7119639039719914e-13
8.855,1.603162047558726e-13,1.5010215292932116e-13
8.86,1.3500311979441904e-13,1.4344081478157023e-13
8.865,1.5276668818842154e-13,6.561418075534675e-14
8.870000000000001,1.5365486660812167e-13,1.2256862191861728e-13
8.875,1.5654144647214707e-13,1.603162047558726e-13
8.88,1.574296248918472e-13,1.674216321134736e-13
8.885,1.5587531265737198e-13,1.729727472365994e-13
8.89,1.3811174426336947e-13,1.247890679678676e-13
8.895,1.3367085216486885e-13,7.882583474838611e-14
8.9,1.2612133559741778e-13,1.7741363933510002e-13
8.905,1.4410694859634532e-13,7.616129948928574e-14
8.91,1.709743457922741e-13,1.305622276959184e-13
8.915000000000001,1.376676550535194e-13,1.6142642778049776e-13
8.92,1.0613732115416497e-13,1.2878587085651816e-13
8.925,1.2989609388114332e-13,1.3633538742396922e-13
8.93,1.6298074001497298e-13,9.992007221626409e-14
8.935,1.3389289676979388e-13,1.5498713423767185e-13
8.94,1.2390088954816747e-13,8.698597397938101e-14
8.945,1.383337888682945e-13,1.6631140908884845e-13
8.950000000000001,1.5365486660812167e-13,1.7474910407599964e-13
8.955,1.6120438317557273e-13,1.580957587066223e-13
8.96,1.3855583347321954e-13,1.2034817586936697e-13
8.965,1.5787371410169726e-13,1.092459456231154e-13
8.97,1.5276668818842154e-13,1.851852005074761e-13
8.975,1.5165646516379638e-13,1.3788969965844444e-13
8.98,1.2501111257279263e-13,1.8407497748285095e-13
8.985,1.4566126083082054e-13,1.4921397450962104e-13
8.99,1.6830981053317373e-13,1.1612932837579137e-13
8.995000000000001,1.6364687382974807e-13,1.5076828674409626e-13
9.0,1.2079226507921703e-13,1.1102230246251565e-13
9.005,1.8030021919912542e-13,8.526512829121202e-14
9.01,1.1057821325266559e-13,1.4344081478157023e-13
9.015,1.6697754290362354e-13,1.723066134218243e-13
9.02,1.7053025658242404e-13,6.106226635438361e-14
9.025,1.0724754417879012e-13,2.0117241206207837e-13
9.03,8.171241461241152e-14,1.361133428190442e-13
9.035,1.425526363618701e-13,1.2567724638756772e-13
9.040000000000001,9.481304630298837e-14,1.0969003483296547e-13
9.045,1.5409895581797173e-13,1.6342482922482304e-13
9.05,1.638689184346731e-13,1.7896795156957523e-13
9.055,1.2989609388114332e-13,1.0336176359260207e-13
9.06,1.4654943925052066e-13,1.2656542480726785e-13
9.065,1.305622276959184e-13,6.006306563222097e-14
9.07,1.6053824936079764e-13,1.270095140171179e-13
9.075000000000001,1.2656542480726785e-13,2.013944566670034e-13
9.08,8.126832540256146e-14,1.454392162258955e-13
9.085,8.826273045769994e-14,1.4299672557172016e-13
9.09,1.199040866595169e-13,1.603162047558726e-13
9.095,1.6209256159527285e-13,1.5010215292932116e-13
9.1,9.947598300641403e-14,1.467714838554457e-13
9.105,1.2745360322696797e-13,1.2390088954816747e-13
9.11,1.2034817586936697e-13,1.389999226830696e-13
9.115,1.5565326805244695e-13,8.504308368628699e-14
9.120000000000001,1.7785772854495008e-13,1.7497114868092467e-13
9.125,1.389999226830696e-13,1.354472090042691e-13
9.13,1.603162047558726e-13,2.0272672429655358e-13
9.135,1.4921397450962104e-13,1.6120438317557273e-13
9.14,1.2856382625159313e-13,1.4876988529977098e-13
9.145,1.5365486660812167e-13,1.616484723854228e-13
9.15,1.4366285938649526e-13,1.1235457009206584e-13
9.155,1.4521717162097048e-13,1.3311574065255627e-13
9.16,9.348077867343818e-14,1.4432899320127035e-13
9.165000000000001,1.7030821197749901e-13,1.5187850976872141e-13
9.17,1.7630341631047486e-13,1.652011860642233e-13
9.175,1.1035616864774056e-13,1.3655743202889425e-13
9.18,1.6120438317557273e-13,1.3988810110276972e-13
9.185,9.281464485866309e-14,1.5765166949677223e-13
9.19,1.4954704141700859e-13,1.1390888232654106e-13
9.195,1.092459456231154e-13,1.241229341530925e-13
9.200000000000001,1.7363888105137448e-13,1.6964207816272392e-13
9.205,1.6497914145929826e-13,1.758593271006248e-13
9.21,1.532107773982716e-13,1.1857181902996672e-13
9.215,1.4133139103478243e-13,1.0724754417879012e-13
9.22,1.2256862191861728e-13,1.1013412404281553e-13
9.225,1.5631940186722204e-13,1.474376176702208e-13
9.23,1.5720758028692217e-13,9.43689570931383e-14
9.235,1.1191048088221578e-13,1.8918200339612667e-13
9.24,1.6497914145929826e-13,1.6919798895287386e-13
9.245000000000001,1.4033219031261979e-13,1.474376176702208e-13
9.25,1.6608936448392342e-13,7.327471962526033e-14
9.255,1.3533618670180658e-13,1.5498713423767185e-13
9.26,1.4921397450962104e-13,1.3722356584366935e-13
9.265,1.3500311979441904e-13,1.0391687510491465e-13
9.27,1.5121237595394632e-13,2.0272672429655358e-13
9.275,1.5620837956475953e-13,1.0169642905566434e-13
9.28,1.680877659282487e-13,1.4921397450962104e-13
9.285,1.496580637194711e-13,9.664491429361988e-14
9.290000000000001,1.652011860642233e-13,6.517009154549669e-14
9.295,1.6342482922482304e-13,1.5432100042289676e-13
9.3,1.7896795156957523e-13,9.57012247226885e-14
9.305,1.1723955140041653e-13,1.305622276959184e-13
9.31,1.7674750552032492e-13,1.199040866595169e-13
9.315,1.4077627952246985e-13,1.7141843500212417e-13
9.32,1.4366285938649526e-13,1.9806378759312793e-13
9.325000000000001,1.8096635301390052e-13,1.0735856648125264e-13
9.33,1.496580637194711e-13,1.3988810110276972e-13
9.335,1.2567724638756772e-13,1.3855583347321954e-13
9.34,1.0813572259849025e-13,1.1057821325266559e-13
9.345,1.0880185641326534e-13,1.5232259897857148e-13
9.35,1.156852391659413e-13,1.851852005074761e-13
9.355,1.0613732115416497e-13,1.4566126083082054e-13
9.36,1.1235457009206584e-13,1.8052226380405045e-13
9.365,8.260059303211165e-14,1.1879386363489175e-13
9.370000000000001,1.474376176702208e-13,8.881784197001252e-14
9.375,1.6608936448392342e-13,1.212363542890671e-13
9.38,1.4832579608992091e-13,8.08242361927114e-14
9.385,1.6253665080512292e-13,1.667554982986985e-13
9.39,1.7319479184152442e-13,1.0980105713542798e-13
9.395,8.64863736182997e-14,1.3589129821411916e-13
9.4,1.5076828674409626e-13,1.7541523789077473e-13
9.405,1.176836406102666e-13,1.7141843500212417e-13
9.41,9.703349235223868e-14,1.3233858453531866e-13
9.415000000000001,1.092459456231154e-13,8.43769498715119e-14
9.42,1.021405182655144e-13,1.609823385706477e-13
9.425,1.716404796070492e-13,9.314771176605063e-14
9.43,1.4166445794216997e-13,1.1590728377086634e-13
9.435,1.438849039914203e-13,1.765254609153999e-13
9.44,1.141309269314661e-13,1.822986206434507e-13
9.445,1.6919798895287386e-13,2.020605904817785e-13
9.450000000000001,1.4632739464559563e-13,1.652011860642233e-13
9.455,1.4210854715202004e-13,1.574296248918472e-13
9.46,1.5054624213917123e-13,1.8696155734687636e-13
9.465,1.8030021919912542e-13,8.570921750106208e-14
9.47,1.6431300764452317e-13,1.8807178037150152e-13
9.475,1.2523315717771766e-13,1.2079226507921703e-13
9.48,1.247890679678676e-13,9.414691248821327e-14
9.485,1.2745360322696797e-13,1.7541523789077473e-13
9.49,1.0391687510491465e-13,1.0658141036401503e-13
9.495000000000001,1.6342482922482304e-13,1.5498713423767185e-13
9.5,1.1146639167236572e-13,1.0702549957386509e-13
9.505,1.6475709685437323e-13,1.362243651215067e-13
9.51,1.461053500406706e-13,9.547918011776346e-14
9.515,1.432187701766452e-13,1.8207657603852567e-13
9.52,1.4788170688007085e-13,8.970602038971265e-14
9.525,1.6120438317557273e-13,1.745270594710746e-13
9.53,1.6253665080512292e-13,1.5731860258938468e-13
9.535,1.4432899320127035e-13,1.4999113062685865e-13
9.540000000000001,9.126033262418787e-14,1.283417816466681e-13
9.545,1.4099832412739488e-13,1.2256862191861728e-13
9.55,1.580957587066223e-13,1.4055423491754482e-13
9.555,1.3988810110276972e-13,1.4765966227514582e-13
9.56,1.1812772982011666e-13,1.5010215292932116e-13
9.565,1.2878587085651816e-13,1.4299672557172016e-13
9.57,1.7319479184152442e-13,1.7008616737257398e-13
9.575000000000001,1.0658141036401503e-13,1.3655743202889425e-13
9.58,1.7541523789077473e-13,1.7186252421197423e-13
9.585,1.709743457922741e-13,1.383337888682945e-13
9.59,1.4421797089880783e-13,1.8607337892717624e-13
9.595,8.482103908136196e-14,1.1812772982011666e-13
9.6,1.2745360322696797e-13,1.247890679678676e-13
9.605,1.5987211554602254e-13,1.5765166949677223e-13
9.61,1.056932319443149e-13,2.0250467969162855e-13
9.615,1.341149413747189e-13,1.816324868286756e-13
9.620000000000001,1.5565326805244695e-13,1.1324274851176597e-13
9.625,1.5898393712632242e-13,1.5898393712632242e-13
9.63,1.099120794378905e-13,1.1723955140041653e-13
9.635,1.474376176702208e-13,1.376676550535194e-13
9.64,8.01581023779363e-14,1.616484723854228e-13
9.645,1.0680345496894006e-13,1.9562129693895258e-13
9.65,1.2301271112846734e-13,1.5765166949677223e-13
9.655,1.680877659282487e-13,1.829647544582258e-13
9.66,1.9195756095768957e-13,1.6209256159527285e-13
9.665000000000001,1.7008616737257398e-13,9.281464485866309e-14
9.67,1.3100631690576847e-13,1.5543122344752192e-13
9.675,1.603162047558726e-13,1.0302869668521453e-13
9.68,9.370282327836321e-14,6.927791673660977e-14
9.685,1.412203687323199e-13,1.6653345369377348e-13
9.69,1.7275070263167436e-13,1.5576429035490946e-13
9.695,1.8895995879120164e-13,1.4832579608992091e-13
9.700000000000001,1.3322676295501878e-13,1.461053500406706e-13
9.705,1.8385293287792592e-13,1.758593271006248e-13
9.71,1.0036416142611415e-13,1.31117339208231e-13
9.715,1.4210854715202004e-13,1.4499512701604544e-13
9.72,1.3500311979441904e-13,1.503241975342462e-13
9.725,1.6653345369377348e-13,1.6286971771251046e-13
9.73,1.8263168755083825e-13,1.5076828674409626e-13
9.735,1.7008616737257398e-13,1.6253665080512292e-13
9.74,1.6253665080512292e-13,9.336975637097567e-14
9.745000000000001,1.5543122344752192e-13,9.814371537686384e-14
9.75,1.716404796070492e-13,1.3811174426336947e-13
9.755,1.5831780331154732e-13,1.638689184346731e-13
9.76,9.103828801926284e-14,9.725553695716371e-14
9.765,1.2434497875801753e-13,1.8207657603852567e-13
9.77,1.616484723854228e-13,1.7896795156957523e-13
9.775,1.794120407794253e-13,1.1901590823981678e-13
9.78,1.509903313490213e-13,1.5920598173124745e-13
9.785,1.6586731987899839e-13,1.0291767438275201e-13
9.790000000000001,1.1524114995609125e-13,1.312283615106935e-13
9.795,7.815970093361102e-14,1.1812772982011666e-13
9.8,1.3788969965844444e-13,1.4477308241112041e-13
9.805,1.361133428190442e-13,1.6142642778049776e-13
9.81,8.43769498715119e-14,1.525446435834965e-13
9.815,1.567634910770721e-13,1.4832579608992091e-13
9.82,1.6120438317557273e-13,1.4455103780619538e-13
9.825000000000001,1.438849039914203e-13,1.4033219031261979e-13
9.83,1.7630341631047486e-13,1.438849039914203e-13
9.835,1.3455903058456897e-13,1.6653345369377348e-13
9.84,1.4943601911454607e-13,1.751931932858497e-13
9.845,8.038014698286133e-14,1.4521717162097048e-13
9.85,1.5409895581797173e-13,1.0191847366058937e-13
9.855,1.5187850976872141e-13,1.5853984791647235e-13
9.86,1.1324274851176597e-13,9.325873406851315e-14
9.865,1.5187850976872141e-13,8.01581023779363e-14
9.870000000000001,8.493206138382448e-14,1.7408297026122455e-13
9.875,1.3811174426336947e-13,2.0405899192610377e-13
9.88,1.5942802633617248e-13,1.6142642778049776e-13
9.885,1.7053025658242404e-13,1.1191048088221578e-13
9.89,1.2256862191861728e-13,1.3100631690576847e-13
9.895,1.3944401189291966e-13,1.7541523789077473e-13
9.9,1.0880185641326534e-13,1.800781745942004e-13
9.905,1.559863349598345e-13,9.658940314238862e-14
9.91,1.5520917884259688e-13,1.6475709685437323e-13
9.915000000000001,1.4699352846037073e-13,1.801891968966629e-13
9.92,1.2612133559741778e-13,1.1324274851176597e-13
9.925,1.219024881038422e-13,1.1679546219056647e-13
9.93,1.6231460620019789e-13,7.69939667577546e-14
9.935,1.454392162258955e-13,1.6076029396572267e-13
9.94,1.425526363618701e-13,1.056932319443149e-13
9.945,1.4777068457760834e-13,1.9229062786507711e-13
9.950000000000001,1.5298873279334657e-13,1.8407497748285095e-13
9.955,1.5054624213917123e-13,1.709743457922741e-13
9.96,1.1812772982011666e-13,1.73749903353837e-13
9.965,1.4832579608992091e-13,2.0694557179012918e-13
9.97,1.0258460747536446e-13,1.325606291402437e-13
9.975,1.312283615106935e-13,1.6209256159527285e-13
9.98,1.3722356584366935e-13,1.91402449445377e-13
9.985,7.926992395823618e-14,1.5365486660812167e-13
9.99,1.8340884366807586e-13,1.5187850976872141e-13
9.995000000000001,1.6608936448392342e-13,1.1879386363489175e-13
10.0,1.5920598173124745e-13,1.5920598173124745e-13
10.005,9.836575998178887e-14,1.474376176702208e-13
10.01,1.5187850976872141e-13,1.6409096303959814e-13
10.015,1.5276668818842154e-13,1.680877659282487e-13
10.02,1.5409895581797173e-13,1.6209256159527285e-13
10.025,1.5898393712632242e-13,1.5865087021893487e-13
10.03,1.0791367799356522e-13,1.1057821325266559e-13
10.035,1.1901590823981678e-13,1.376676550535194e-13
10.040000000000001,8.393286066166183e-14,1.5143442055887135e-13
10.045,1.538769112130467e-13,1.4355183708403274e-13
10.05,1.6431300764452317e-13,1.7563728249569976e-13
10.055,1.6253665080512292e-13,1.5221157667610896e-13
10.06,1.438849039914203e-13,1.199040866595169e-13
10.065,7.704947790898586e-14,1.8629542353210127e-13
10.07,1.765254609153999e-13,1.496580637194711e-13
10.075000000000001,1.5942802633617248e-13,1.3211653993039363e-13
10.08,1.8030021919912542e-13,1.3855583347321954e-13
10.085,1.341149413747189e-13,1.305622276959184e-13
10.09,1.4299672557172016e-13,1.765254609153999e-13
10.095,1.6564527527407336e-13,1.56097357262297e-13
10.1,1.5787371410169726e-13,1.3034018309099338e-13
10.105,1.474376176702208e-13,1.0336176359260207e-13
10.11,1.3011813848606835e-13,1.6608936448392342e-13
10.115,1.396660564978447e-13,1.5631940186722204e-13
10.120000000000001,1.6120438317557273e-13,1.8118839761882555e-13
10.125,1.48991929904696e-13,1.6964207816272392e-13
10.13,1.765254609153999e-13,1.0391687510491465e-13
10.135,1.6631140908884845e-13,1.3233858453531866e-13
10.14,1.1102230246251565e-13,2.206013149930186e-13
10.145,1.2656542480726785e-13,1.389999226830696e-13
10.15,1.3944401189291966e-13,1.858513343222512e-13
10.155,1.4832579608992091e-13,1.7852386235972517e-13
10.16,1.176836406102666e-13,9.015010959956271e-14
