id_segmento,x0,y0,x1,y1,id_rama
2269,204.78473761498395,33.89078584350535,204.72453057456448,32.892599932823416,246
2270,196.18051876487706,49.85334033051931,195.56335667462974,50.6401763708489,247
2271,149.63130321844397,114.8901081264408,148.78224232858318,114.36181312806508,248
2272,233.22565296419293,110.52292819307863,233.31360648887875,111.51905277238352,249
2273,227.30906725909784,106.34073297932156,227.2407189727575,107.3383945009582,250
2274,244.79516760161397,111.88473017705715,245.12257296324591,112.82961415362499,251
2275,266.8601269695491,59.02851997249554,267.0395875221924,60.01228514266827,252
2276,209.51569254430603,44.1588174319927,210.4965701625279,44.35344296493076,233
2277,260.39029957938806,43.240018243896884,260.2083436691284,42.256711553834435,240
2278,238.67055474790686,114.46647749175783,237.83159440391498,115.01067005070091,244
2279,267.50742695220174,59.790755324901816,268.2625773636111,60.446306891255084,245
2280,204.72453057456448,32.892599932823416,204.58460195002326,31.90243833993365,246
2281,195.56335667462974,50.6401763708489,194.7345915502929,51.19977298331445,247
2282,148.78224232858318,114.36181312806508,148.09221328886548,113.63803144527235,248
2283,233.31360648887875,111.51905277238352,233.48228137522045,112.50472451425178,249
2284,227.2407189727575,107.3383945009582,227.1749258242419,108.33622778443215,250
2285,245.12257296324591,112.82961415362499,245.6560330306314,113.67543940537921,251
2286,267.0395875221924,60.01228514266827,267.44826042425905,60.92496606123534,252
2287,238.67055474790686,114.46647749175783,237.67189749777063,114.51828190035705,253
2288,210.4965701625279,44.35344296493076,211.49531823060963,44.40346592468944,233
2289,260.2083436691284,42.256711553834435,260.0510198749957,41.26916447961484,240
2290,204.58460195002326,31.90243833993365,204.48782819103698,30.907131935065447,246
2291,194.7345915502929,51.19977298331445,193.77677495252098,51.487153158400766,247
2292,148.09221328886548,113.63803144527235,147.3896473195928,112.92641282633386,248
2293,233.48228137522045,112.50472451425178,233.62036305372087,113.49514535917706,249
2294,227.1749258242419,108.33622778443215,227.0901589891401,109.33262859919839,250
2295,245.6560330306314,113.67543940537921,245.97061800059413,114.6246687226011,251
