time,front_mean_all,front_sem_all,front_mean_alive,front_sem_alive,n_total,n_alive,survival_fraction,active_tips_mean_all,active_tips_mean_alive
241.0,70.56919941024233,5.437038349945029,152.97664237338344,7.8324218012242595,100,21,0.21,0.55,2.619047619047619
242.0,70.62299208034318,5.446695548476759,153.23279794529225,7.855624379413141,100,21,0.21,0.54,2.5714285714285716
243.0,70.67731524809399,5.456491370645708,156.07481124820225,7.826133425198111,100,20,0.2,0.49,2.45
244.0,70.72405023205276,5.465635267557794,156.30848616799608,7.857951990381729,100,20,0.2,0.47,2.35
245.0,70.77569353335817,5.4752222405614495,156.56670267452313,7.883591272560879,100,20,0.2,0.51,2.55
246.0,70.84272866786888,5.487763223886632,156.9018783470767,7.918416571527287,100,20,0.2,0.5,2.5
247.0,70.90914406069862,5.500215839594823,157.23395531122534,7.953187879649964,100,20,0.2,0.5,2.5
248.0,70.97384570608729,5.5123856024867255,157.5574635381687,7.98753542998432,100,20,0.2,0.55,2.75
249.0,71.04232036829812,5.524645719092269,157.89983684922285,8.012533524908957,100,20,0.2,0.55,2.75
250.0,71.10930659235218,5.536771486951827,158.2347679694932,8.039161747081232,100,20,0.2,0.56,2.8
251.0,71.17028235455989,5.547605310032424,158.53964678053174,8.059571599554072,100,20,0.2,0.59,2.95
252.0,71.22757084688782,5.557820515855349,158.82608924217138,8.079258193422646,100,20,0.2,0.61,3.05
253.0,71.29781445578769,5.570497156280895,159.17730728667078,8.105918223370313,100,20,0.2,0.63,3.15
254.0,71.35436215434042,5.580772511737016,159.46004577943438,8.128485405011803,100,20,0.2,0.62,3.1
255.0,71.41321362277216,5.59127585981323,159.75430312159307,8.148418325501096,100,20,0.2,0.53,2.65
256.0,71.46622305313534,5.600587477240729,160.6913048159455,8.57597474550448,100,19,0.19,0.51,2.6842105263157894
257.0,71.51820241689506,5.60974929119206,157.4389121972891,9.239852502960849,100,17,0.17,0.52,3.0588235294117645
258.0,71.57195067998646,5.619298536712382,157.75507845076783,9.266976476914092,100,17,0.17,0.51,3.0
259.0,71.62468983678909,5.6284564475290875,158.0653087849009,9.288643389057347,100,17,0.17,0.51,3.0
260.0,71.6827807235798,5.638822514619012,158.4070198836698,9.318353106725548,100,17,0.17,0.55,3.235294117647059
261.0,71.74544695975865,5.650385887783787,158.77564480236904,9.358412612146388,100,17,0.17,0.56,3.2941176470588234
262.0,71.80676610495611,5.661933928849543,159.13634565647166,9.402334217044562,100,17,0.17,0.58,3.411764705882353
263.0,71.86345621583136,5.672256771030321,159.46981689691435,9.434849055367257,100,17,0.17,0.61,3.588235294117647
264.0,71.91646469600103,5.681921838614153,163.68129109049744,9.181576630462118,100,16,0.16,0.53,3.3125
265.0,71.95808519928329,5.6896664462936,163.94141923601163,9.205847964792536,100,16,0.16,0.55,3.4375
266.0,71.99950784690623,5.697486404538341,164.20031078365494,9.232654740121554,100,16,0.16,0.54,3.375
267.0,72.0466205367645,5.706217199690761,164.49476509526912,9.258735976977142,100,16,0.16,0.49,3.0625
268.0,72.10026429633474,5.716035403956173,164.83003859258318,9.284998557185888,100,16,0.16,0.52,3.25
269.0,72.16038518900402,5.727298710096832,165.20579417176612,9.320631094655496,100,16,0.16,0.55,3.4375
270.0,72.21509262785219,5.737820355639921,165.54771566456714,9.359582629361189,100,16,0.16,0.5,3.125
271.0,72.26789120107206,5.747939064222411,165.87770674719144,9.395918416791273,100,16,0.16,0.55,3.4375
272.0,72.32445773772197,5.758663283595084,166.2312476012533,9.431535034769915,100,16,0.16,0.51,3.1875
273.0,72.38064293768423,5.769355749998516,166.5824051010175,9.467562241764597,100,16,0.16,0.54,3.375
274.0,72.4513076279993,5.7831142054398255,167.0240594154867,9.520135265257371,100,16,0.16,0.58,3.625
275.0,72.52434314028292,5.797163235098109,167.48053136725926,9.56955398557275,100,16,0.16,0.56,3.5
276.0,72.60143514402372,5.812092165713894,167.96235639063934,9.623526036767219,100,16,0.16,0.58,3.625
277.0,72.68945372924027,5.829026775668228,168.51247254824278,9.681561324967008,100,16,0.16,0.58,3.625
278.0,72.7727553305895,5.844983548037013,169.0331075566754,9.73394258647877,100,16,0.16,0.61,3.8125
279.0,72.85797046430895,5.861523444822585,169.56570214242197,9.79209179456732,100,16,0.16,0.65,4.0625
280.0,72.93549412904954,5.876936540241619,170.05022504705062,9.85329883170842,100,16,0.16,0.66,4.125
281.0,73.01732978877682,5.892943521832324,170.5616979203461,9.91067530877683,100,16,0.16,0.63,3.9375
282.0,73.09235863925127,5.907391300199521,171.03062823581152,9.957055709824456,100,16,0.16,0.57,3.5625
283.0,73.15665867949616,5.919768518664959,171.4325034873421,9.996225776869581,100,16,0.16,0.59,3.6875
284.0,73.22821498901146,5.933492455239325,171.8797304218126,10.038097078847457,100,16,0.16,0.62,3.875
285.0,73.29301108318968,5.946167967780559,178.43947331740122,8.536151337474822,100,15,0.15,0.58,3.8666666666666667
286.0,73.35624656882806,5.9587246632901,178.861043221657,8.577291105684873,100,15,0.15,0.54,3.6
287.0,73.41455402807986,5.970251219038977,179.24975961666914,8.613020035400691,100,15,0.15,0.51,3.4
288.0,73.47461862575919,5.98223781338094,179.65019026786462,8.652992648812303,100,15,0.15,0.5,3.3333333333333335
289.0,73.5368780504988,5.994701750049108,180.06525309946207,8.695151034628829,100,15,0.15,0.48,3.2
290.0,73.59167400111981,6.006040463610308,180.4305594369355,8.743744190416157,100,15,0.15,0.45,3.0
291.0,73.6451860289156,6.0173511002190585,180.78730628890744,8.79837925341629,100,15,0.15,0.45,3.0
292.0,73.69157383079505,6.027386245976218,181.09655830143703,8.852708300348795,100,15,0.15,0.44,2.933333333333333
293.0,73.7462569991297,6.0391270404794835,181.46111275700142,8.913336004355923,100,15,0.15,0.4,2.6666666666666665
294.0,73.80076286701559,6.050850594511239,181.82448520957402,8.973847398824653,100,15,0.15,0.4,2.6666666666666665
295.0,73.85440092204144,6.062369702923645,182.18207224307963,9.032270618794726,100,15,0.15,0.4,2.6666666666666665
296.0,73.91179656444909,6.074726090799844,182.5647098591307,9.095141872760717,100,15,0.15,0.41,2.7333333333333334
297.0,73.96970035983313,6.087070555251176,182.95073516169086,9.154142858900794,100,15,0.15,0.42,2.8
298.0,74.03056787455098,6.099786906122478,183.35651859314336,9.207423393537372,100,15,0.15,0.39,2.6
299.0,74.08561203701885,6.111436075611461,183.72347967626237,9.259771818392222,100,15,0.15,0.43,2.8666666666666667
300.0,74.14182416896567,6.1235088727268465,184.09822722257448,9.318198128269513,100,15,0.15,0.46,3.066666666666667
301.0,74.1941732316092,6.134874440114474,184.4472209735313,9.375900736302347,100,15,0.15,0.47,3.1333333333333333
302.0,74.2409532362826,6.145297866108921,184.75908767135417,9.435249233787783,100,15,0.15,0.5,3.3333333333333335
303.0,74.28141097873838,6.154263653235466,185.02880595439254,9.484714394309771,100,15,0.15,0.54,3.6
304.0,74.32318470851271,6.163590969743284,185.3072974862215,9.537579888147842,100,15,0.15,0.54,3.6
305.0,74.35338915774588,6.170048861586836,185.5086604811093,9.566884535502918,100,15,0.15,0.55,3.6666666666666665
306.0,74.387344020516,6.177077421244544,185.73502623291012,9.592643485999682,100,15,0.15,0.54,3.6
307.0,74.43166003223693,6.186355982165438,186.03046631104965,9.629225650993753,100,15,0.15,0.54,3.6
308.0,74.47722245379424,6.195983674279773,186.33421578809833,9.669222321384582,100,15,0.15,0.54,3.6
309.0,74.52160017490063,6.205148474205163,186.63006726214093,9.701491429147787,100,15,0.15,0.51,3.4
310.0,74.56606337010008,6.214356558410225,186.92648856347057,9.73434729598018,100,15,0.15,0.46,3.066666666666667
311.0,74.61205863005816,6.223937935146699,187.2331236298578,9.76975719157494,100,15,0.15,0.48,3.2
312.0,74.65606299913252,6.233212825614634,187.52648609035342,9.806626725352281,100,15,0.15,0.46,3.066666666666667
313.0,74.69961801158246,6.242445682306267,187.81685284001975,9.844441596444632,100,15,0.15,0.43,2.8666666666666667
314.0,74.73434454446694,6.2496292418384645,188.04836305924962,9.869100653454474,100,15,0.15,0.41,2.7333333333333334
315.0,74.78183826154685,6.2597272854957104,188.36498783978234,9.910737397113893,100,15,0.15,0.42,2.8
316.0,74.83382998395754,6.270911701849381,188.71159932252033,9.959830238717323,100,15,0.15,0.39,2.6
317.0,74.88288874227871,6.2814416662604815,189.03865771132814,10.005108789097577,100,15,0.15,0.4,2.6666666666666665
318.0,74.93143213170919,6.29202147376302,189.36228030753128,10.054321788672683,100,15,0.15,0.41,2.7333333333333334
319.0,74.98445449280362,6.303784230834539,189.71576271482755,10.113757065958378,100,15,0.15,0.42,2.8
320.0,75.03949828216133,6.316059396587908,190.0827213105457,10.176852068202534,100,15,0.15,0.42,2.8
