time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
260.0,129.5,0.0003361344537815126,0.0003361344537815126,0.017478991596638654,0.0031838649429365776,17
260.0,131.83333333333334,0.0003361344537815126,0.00023013552836351518,0.031092436974789917,0.009328866612691038,17
260.0,134.16666666666669,0.0001680672268907563,0.0001680672268907563,0.027058823529411767,0.006864831329843749,17
260.0,136.5,0.0,0.0,0.024705882352941178,0.006591953589724894,17
260.0,138.83333333333334,0.0001680672268907563,0.0001680672268907563,0.031764705882352945,0.0111867331413519,17
260.0,141.16666666666669,0.0,0.0,0.033109243697478995,0.010429143599848227,17
260.0,143.5,0.0008403361344537815,0.0005347866412335234,0.024033613445378153,0.006776569793858329,17
260.0,145.83333333333334,0.0005042016806722689,0.00036629402886896416,0.02285714285714286,0.006006199278404669,17
260.0,148.16666666666669,0.0001680672268907563,0.0001680672268907563,0.017983193277310926,0.006054795336885452,17
260.0,150.5,0.0,0.0,0.02033613445378151,0.00660078550811949,17
260.0,152.83333333333334,0.0003361344537815126,0.0003361344537815126,0.016638655462184876,0.004662919125715995,17
260.0,155.16666666666669,0.0,0.0,0.01899159663865546,0.005734947814828903,17
260.0,157.5,0.0001680672268907563,0.0001680672268907563,0.01865546218487394,0.005385040230754471,17
260.0,159.83333333333334,0.0005042016806722689,0.00036629402886896416,0.01747899159663867,0.005389300418428224,17
260.0,162.16666666666669,0.0006722689075630252,0.0006722689075630252,0.021512605042016807,0.0073830117410496375,17
260.0,164.5,0.0,0.0,0.01966386554621849,0.0063125969876717215,17
260.0,166.83333333333334,0.0003361344537815126,0.0003361344537815126,0.018319327731092436,0.0075793474663041205,17
260.0,169.16666666666669,0.0,0.0,0.01546218487394958,0.005719844058904752,17
260.0,171.5,0.0003361344537815126,0.0003361344537815126,0.012100840336134453,0.005047965678258708,17
260.0,173.83333333333334,0.0005042016806722689,0.0005042016806722689,0.00823529411764706,0.002748811299797668,17
260.0,176.16666666666669,0.0,0.0,0.007226890756302521,0.0028688588260691703,17
260.0,178.5,0.0,0.0,0.008571428571428572,0.0038969314119922495,17
260.0,180.83333333333334,0.0001680672268907563,0.0001680672268907563,0.006386554621848739,0.0024070900146894968,17
260.0,183.16666666666669,0.0,0.0,0.005714285714285714,0.0021913285395639154,17
260.0,185.5,0.0,0.0,0.006890756302521009,0.0030507789681800583,17
260.0,187.83333333333334,0.0006722689075630252,0.00046027105672703035,0.01327731092436975,0.00571397675882528,17
260.0,190.16666666666669,0.0003361344537815126,0.00023013552836351518,0.005546218487394958,0.0031799811644410924,17
260.0,192.5,0.0,0.0,0.005546218487394957,0.0036706436416540427,17
260.0,194.83333333333334,0.0,0.0,0.002857142857142857,0.0016251327399843458,17
260.0,197.16666666666669,0.0003361344537815126,0.0003361344537815126,0.0013445378151260505,0.0010428297181504923,17
260.0,199.5,0.0,0.0,0.0006722689075630252,0.0006722689075630252,17
260.0,201.83333333333334,0.0,0.0,0.0008403361344537815,0.0008403361344537815,17
260.0,204.16666666666669,0.0003361344537815126,0.0003361344537815126,0.0006722689075630252,0.0006722689075630252,17
260.0,206.5,0.0001680672268907563,0.0001680672268907563,0.0003361344537815126,0.0003361344537815126,17
260.0,208.83333333333334,0.0,0.0,0.0,0.0,17
260.0,211.16666666666669,0.0,0.0,0.0,0.0,17
260.0,213.5,0.0,0.0,0.0,0.0,17
260.0,215.83333333333334,0.0,0.0,0.0,0.0,17
260.0,218.16666666666669,0.0,0.0,0.0,0.0,17
260.0,220.5,0.0,0.0,0.0,0.0,17
260.0,222.83333333333334,0.0,0.0,0.0,0.0,17
260.0,225.16666666666669,0.0,0.0,0.0,0.0,17
260.0,227.5,0.0,0.0,0.0,0.0,17
260.0,229.83333333333337,0.0,0.0,0.0,0.0,17
260.0,232.16666666666669,0.0,0.0,0.0,0.0,17
260.0,234.5,0.0,0.0,0.0,0.0,17
260.0,236.83333333333337,0.0,0.0,0.0,0.0,17
260.0,239.16666666666669,0.0,0.0,0.0,0.0,17
260.0,241.5,0.0,0.0,0.0,0.0,17
260.0,243.83333333333337,0.0,0.0,0.0,0.0,17
260.0,246.16666666666669,0.0,0.0,0.0,0.0,17
260.0,248.5,0.0,0.0,0.0,0.0,17
260.0,250.83333333333337,0.0,0.0,0.0,0.0,17
260.0,253.16666666666669,0.0,0.0,0.0,0.0,17
260.0,255.5,0.0,0.0,0.0,0.0,17
260.0,257.83333333333337,0.0,0.0,0.0,0.0,17
260.0,260.1666666666667,0.0,0.0,0.0,0.0,17
260.0,262.5,0.0,0.0,0.0,0.0,17
260.0,264.83333333333337,0.0,0.0,0.0,0.0,17
260.0,267.1666666666667,0.0,0.0,0.0,0.0,17
260.0,269.5,0.0,0.0,0.0,0.0,17
260.0,271.83333333333337,0.0,0.0,0.0,0.0,17
260.0,274.1666666666667,0.0,0.0,0.0,0.0,17
260.0,276.5,0.0,0.0,0.0,0.0,17
260.0,278.83333333333337,0.0,0.0,0.0,0.0,17
280.0,1.1666666666666667,0.0,0.0,0.015535714285714285,0.006155406616320719,16
280.0,3.5,0.0,0.0,0.029285714285714283,0.010059347702036953,16
280.0,5.833333333333334,0.0,0.0,0.029107142857142852,0.007742535356167035,16
280.0,8.166666666666668,0.0,0.0,0.02625,0.006706777717126069,16
280.0,10.5,0.00017857142857142857,0.00017857142857142857,0.022142857142857145,0.004720054190856907,16
280.0,12.833333333333334,0.0,0.0,0.023035714285714288,0.006460074924272234,16
280.0,15.166666666666668,0.0,0.0,0.018750000000000003,0.0028686524130097516,16
280.0,17.5,0.00017857142857142857,0.00017857142857142857,0.027857142857142858,0.0074619214756551505,16
280.0,19.833333333333336,0.0,0.0,0.034107142857142864,0.007882939254650964,16
280.0,22.166666666666668,0.0,0.0,0.03,0.007491491772643938,16
280.0,24.5,0.0,0.0,0.028035714285714282,0.006640520582412359,16
280.0,26.833333333333336,0.0,0.0,0.02892857142857142,0.006425263699292204,16
280.0,29.166666666666668,0.0,0.0,0.029107142857142863,0.009114609450885807,16
280.0,31.500000000000004,0.0,0.0,0.03178571428571429,0.008168610070029692,16
280.0,33.833333333333336,0.0,0.0,0.03053571428571429,0.008050515469193751,16
280.0,36.16666666666667,0.0,0.0,0.03160714285714285,0.006438979669456447,16
280.0,38.5,0.0,0.0,0.026250000000000002,0.005453693437372836,16
280.0,40.833333333333336,0.0,0.0,0.022321428571428575,0.004125734319302369,16
280.0,43.16666666666667,0.0,0.0,0.024642857142857147,0.00546401337634442,16
