time,x,active_density,inactive_density
303.0,267.0,1.3417388191881534e-16,3.5081314280244005e-17
303.0,268.5,6.556272022464281e-17,1.70079741806356e-17
303.0,270.0,3.1903770227401116e-17,8.211712346366371e-18
303.0,271.5,1.5462006840019342e-17,3.9487435739261145e-18
303.0,273.0,7.46646575768055e-18,1.8919257742523445e-18
303.0,274.5,3.599308141580635e-18,9.048229137469183e-19
303.0,276.0,1.74680387406174e-18,4.355176845911503e-19
303.0,277.5,8.84544091312587e-19,2.1857660629048825e-19
303.0,279.0,5.306375959258751e-19,1.300094670464322e-19
304.0,0.0,3.369638370259336e-10,2.01044676933131
304.0,1.5,3.4510651897407443e-10,2.01160540638766
304.0,3.0,3.700394499082135e-10,2.015281668947991
304.0,4.5,4.1334862036277317e-10,2.0216786451395503
304.0,6.0,4.77887834803731e-10,2.0295154596240956
304.0,7.5,5.679313888533667e-10,2.034746845928947
304.0,9.0,6.890270413070501e-10,2.033375945175368
304.0,10.5,8.475880155397413e-10,2.0263158350802537
304.0,12.0,1.0508232103011117e-09,2.018098574702873
304.0,13.5,1.3073703748429e-09,2.0117588025746493
304.0,15.0,1.628221246528935e-09,2.0076546426482125
304.0,16.5,2.027512529991954e-09,2.0051437751532606
304.0,18.0,2.523227758753582e-09,2.003625408660265
304.0,19.5,3.1380008302370103e-09,2.002709019254761
304.0,21.0,3.900130466004379e-09,2.002156566293017
304.0,22.5,4.8448650286216136e-09,2.00182402090922
304.0,24.0,6.016016325199038e-09,2.0016242724798614
304.0,25.5,7.467975282627412e-09,2.0015046427412786
304.0,27.0,9.2682212865196e-09,2.001433286577414
304.0,28.5,1.1500440040156475e-08,2.0013909638465464
304.0,30.0,1.4268393055223337e-08,2.0013660595957328
304.0,31.5,1.770071666073826e-08,2.0013515700094504
304.0,33.0,2.195687132179767e-08,2.001343278269149
304.0,34.5,2.723451507207373e-08,2.001338650786809
304.0,36.0,3.377864041932074e-08,2.0013361695505343
304.0,37.5,4.189289518956714e-08,2.001334928460532
304.0,39.0,5.1953608151276105e-08,2.0013343894309696
304.0,40.5,6.442716450357085e-08,2.001334235149765
304.0,42.0,7.98915301105392e-08,2.001334280289065
304.0,43.5,9.906291375400343e-08,2.001334418039598
304.0,45.0,1.228287923677996e-07,2.001334587974306
304.0,46.5,1.522888159829217e-07,2.001334756775207
304.0,48.0,1.8880547028891218e-07,2.001334906704629
304.0,49.5,2.3406682180293084e-07,2.001335028727794
304.0,51.0,2.9016422405212664e-07,2.00133511841784
304.0,52.5,3.59688548182859e-07,2.0013351735154172
304.0,54.0,4.458493492750419e-07,2.0013351924617284
304.0,55.5,5.526224290444579e-07,2.0013351734930818
304.0,57.0,6.849325544227468e-07,2.0013351140471674
304.0,58.5,8.488796989319309e-07,2.0013350103276357
304.0,60.0,1.0520191630827932e-06,2.001334856930427
304.0,61.5,1.303708391864423e-06,2.0013346464691124
304.0,63.0,1.6155363538873408e-06,2.001334369153626
304.0,64.5,2.001855116606477e-06,2.001334012286417
304.0,66.0,2.4804379168668725e-06,2.0013335596428425
304.0,67.5,3.0732937980183756e-06,2.0013329907009005
304.0,69.0,3.8076760265334805e-06,2.001332279681629
304.0,70.5,4.717330337076655e-06,2.0013313943540143
304.0,72.0,5.844039986777894e-06,2.001330294548069
304.0,73.5,7.239538123474188e-06,2.0013289303078765
304.0,75.0,8.967874702656058e-06,2.001327239599236
304.0,76.5,1.1108345882520217e-05,2.00132514546756
304.0,78.0,1.3759119423673531e-05,2.0013225525157448
304.0,79.5,1.7041721278541303e-05,2.0013193425419056
304.0,81.0,2.110658770716832e-05,2.001315369137666
304.0,82.5,2.61399356692501e-05,2.0013104510014825
304.0,84.0,3.237226410028241e-05,2.0013043636623324
304.0,85.5,4.00888726772822e-05,2.0012968292374875
304.0,87.0,4.9642876140394986e-05,2.001287503758575
304.0,88.5,6.14713052580335e-05,2.0012759614897884
304.0,90.0,7.611502515142597e-05,2.0012616755263393
304.0,91.5,9.424337413899793e-05,2.0012439937919044
304.0,93.0,0.00011668463915272387,2.001222109346702
304.0,94.5,0.00014446374648059972,2.0011950236595917
304.0,96.0,0.00017884887056797224,2.0011615011812482
304.0,97.5,0.0002214090628730737,2.0011200131622893
304.0,99.0,0.00027408549437763445,2.0010686681775045
304.0,100.5,0.0003392795099952815,2.001005126220008
304.0,102.0,0.00041996143577442723,2.0009264924943557
304.0,103.5,0.0005198049904067237,2.000829186132053
304.0,105.0,0.0006433532667311879,2.000708777939144
304.0,106.5,0.0007962236085157488,2.000559789917252
304.0,108.0,0.0009853603612291339,2.000375447620924
304.0,109.5,0.0012193464776134291,2.000147374359626
304.0,111.0,0.0015087873697381972,1.9998652137441553
304.0,112.5,0.00186678328150752,1.99951616402344
304.0,114.0,0.0023095098690606823,1.9990844039566693
304.0,115.5,0.002856930668259544,1.9985503855012778
304.0,117.0,0.0035336697163105345,1.9978899632501075
304.0,118.5,0.004370077739760224,1.9970733242000933
304.0,120.0,0.00540353088463428,1.9960636739795123
304.0,121.5,0.0066800066388326956,1.9948156270440187
304.0,123.0,0.008255986801070404,1.9932732386077312
304.0,124.5,0.010200741071894687,1.991367605399994
304.0,126.0,0.012599045401512963,1.9890139512016392
304.0,127.5,0.015554383940666648,1.9861081024317557
304.0,129.0,0.019192668131460658,1.9825222504437876
304.0,130.5,0.02366647482719712,1.9780998933358276
304.0,132.0,0.02915974802607847,1.9726498552734946
304.0,133.5,0.035892812493061844,1.9659393021778844
304.0,135.0,0.04412739376260256,1.9576857190258614
304.0,136.5,0.05417110339613604,1.9475479002388851
304.0,138.0,0.06638050090804389,1.935116150617444
304.0,139.5,0.08116135161985506,1.919902126476923
304.0,141.0,0.09896403507225057,1.9013290979402366
304.0,142.5,0.12027121603733228,1.8787239203798234
304.0,144.0,0.14557391888832288,1.8513126984809594
304.0,145.5,0.17533120435771363,1.8182230225269498
304.0,147.0,0.20990808240978764,1.7784967146092234
304.0,148.5,0.24948673756497258,1.7311181041459427
304.0,150.0,0.2939485828373987,1.6750636519977962
304.0,151.5,0.34273039719077814,1.6093787162108903
304.0,153.0,0.39466811611737523,1.5332855809104542
304.0,154.5,0.44785713385400033,1.446322543644208
304.0,156.0,0.49957626039835834,1.3485060036982985
304.0,157.5,0.5463375884124995,1.2404960620689305
304.0,159.0,0.5841252543608847,1.1237328855693214
304.0,160.5,0.608858646861847,1.000500418919328
304.0,162.0,0.6170516921829594,0.8738728169979495
304.0,163.5,0.6065488735321616,0.747514145016013
304.0,165.0,0.5771362419200603,0.6253357294261311
304.0,166.5,0.5308048942018968,0.5110607836296504
304.0,168.0,0.4715238408107667,0.40778522244326304
304.0,169.5,0.4045449355821078,0.31763660930073184
304.0,171.0,0.3354395129004702,0.24160922145826963
304.0,172.5,0.2691601285547505,0.17960013315597195
304.0,174.0,0.20938334244849305,0.13061246801474172
304.0,175.5,0.15825231862006656,0.09305258947873561
304.0,177.0,0.11648358347198894,0.06504022797688472
304.0,178.5,0.08370343877368687,0.04466964244428217
304.0,180.0,0.058859975231101994,0.030190987015644436
304.0,181.5,0.04059473797065281,0.020109470904106724
304.0,183.0,0.02751592869025624,0.013217749857610804
304.0,184.5,0.018363719421607153,0.008583527345018615
304.0,186.0,0.012086455783210832,0.005512943624516626
304.0,187.5,0.007856060489260101,0.0035051829688286123
304.0,189.0,0.005048902490538621,0.002207968761654629
304.0,190.5,0.00321156375010048,0.0013788820728773906
304.0,192.0,0.0020236563628803056,0.0008542150166054341
304.0,193.5,0.0012640746098684151,0.0005252062453848056
304.0,195.0,0.0007832315019779612,0.00032062701351362086
304.0,196.5,0.00048162993724513975,0.00019441773674588062
304.0,198.0,0.00029405768683482466,0.00011713116659130451
304.0,199.5,0.0001783234415168368,7.013358068823013e-05
304.0,201.0,0.00010744306544813048,4.1744242728221764e-05
304.0,202.5,6.43368435706386e-05,2.4704197115195185e-05
304.0,204.0,3.8295992044352074e-05,1.4538635149120822e-05
304.0,205.5,2.2664497852321985e-05,8.509828168615872e-06
304.0,207.0,1.3338699365824647e-05,4.95472498421511e-06
304.0,208.5,7.807664133559118e-06,2.869923498782516e-06
304.0,210.0,4.545968476829968e-06,1.6539315673928884e-06
304.0,211.5,2.633175301998331e-06,9.48419643199798e-07
304.0,213.0,1.5174891686533906e-06,5.411956119334438e-07
304.0,214.5,8.70168165674623e-07,3.073334539109008e-07
304.0,216.0,4.965322017575429e-07,1.7369809551830936e-07
304.0,217.5,2.8196119043794043e-07,9.770906094399114e-08
304.0,219.0,1.593516885396592e-07,5.4708091272204925e-08
304.0,220.5,8.963430479688797e-08,3.049055829717372e-08
304.0,222.0,5.0183897178664956e-08,1.6915874909131484e-08
304.0,223.5,2.7967080063604767e-08,9.342331485639301e-09
304.0,225.0,1.551459975572164e-08,5.136445711011412e-09
304.0,226.5,8.567637742900655e-09,2.8114494632344155e-09
304.0,228.0,4.710028111703184e-09,1.532040736295853e-09
304.0,229.5,2.5777525828124654e-09,8.311779335869405e-10
304.0,231.0,1.4045154083110073e-09,4.489640648001783e-10
304.0,232.5,7.618868090779141e-10,2.4145287715852224e-10
304.0,234.0,4.114747708363231e-10,1.2929000828141905e-10
304.0,235.5,2.2125548271902707e-10,6.893140779056043e-11
304.0,237.0,1.1845445803380934e-10,3.659284060525294e-11
304.0,238.5,6.314268870723671e-11,1.9342316657897736e-11
304.0,240.0,3.351321793385877e-11,1.01802937792785e-11
304.0,241.5,1.771075651861811e-11,5.335279494749724e-12
304.0,243.0,9.31948706689477e-12,2.7842243660147027e-12
304.0,244.5,4.882995638255139e-12,1.446792414162158e-12
304.0,246.0,2.547564384386447e-12,7.486305399109004e-13
304.0,247.5,1.3234672139203632e-12,3.857378308859039e-13
304.0,249.0,6.846280831060175e-13,1.9791743576938388e-13
304.0,250.5,3.526579877814763e-13,1.0112219262713172e-13
304.0,252.0,1.8088973422383463e-13,5.1449684998581014e-14
304.0,253.5,9.239292327295005e-14,2.606728314614621e-14
304.0,255.0,4.6992791917308034e-14,1.3151896997358287e-14
304.0,256.5,2.3800959711688654e-14,6.607895808287263e-15
304.0,258.0,1.2004141057794867e-14,3.3061498186514063e-15
304.0,259.5,6.028977106453392e-15,1.6472846860814853e-15
304.0,261.0,3.0153272339328066e-15,8.173417078289474e-16
304.0,262.5,1.5017779514426397e-15,4.03858728218979e-16
304.0,264.0,7.448340313194203e-16,1.9872290567352705e-16
304.0,265.5,3.6787291371267605e-16,9.737799111553015e-17
304.0,267.0,1.8093511831415004e-16,4.7519309721851756e-17
304.0,268.5,8.862136934675562e-17,2.3092941793518033e-17
304.0,270.0,4.3227050678791356e-17,1.1176306145911991e-17
304.0,271.5,2.099994177336965e-17,5.387258704390524e-18
304.0,273.0,1.016520185658325e-17,2.5874212865896316e-18
304.0,274.5,4.9123602365811924e-18,1.2405142002909624e-18
304.0,276.0,2.3902254531255954e-18,5.986478047141753e-19
304.0,277.5,1.2137806968665692e-18,3.013004385548986e-19
304.0,279.0,7.301205626334359e-19,1.7970362291370433e-19
305.0,0.0,3.104052532820484e-10,2.0104467693572325
305.0,1.5,3.179086554638605e-10,2.011605406414208
305.0,3.0,3.408840483806454e-10,2.0152816689764586
305.0,4.5,3.8079271836226413e-10,2.0216786451713493
305.0,6.0,4.4026408946144525e-10,2.029515459660861
305.0,7.5,5.23236431255323e-10,2.034746845972641
305.0,9.0,6.34821445166194e-10,2.0333759452283786
305.0,10.5,7.809283586355666e-10,2.0263158351454664
305.0,12.0,9.681995583960473e-10,2.0180985747837212
305.0,13.5,1.2045938951981773e-09,2.0117588026752355
305.0,15.0,1.500239030894433e-09,2.007654642773486
305.0,16.5,1.868160196816789e-09,2.005143775309257
305.0,18.0,2.324926830450131e-09,2.0036254088544
305.0,19.5,2.8913928662919102e-09,2.0027090194961983
305.0,21.0,3.5936313373966685e-09,2.002156566593091
305.0,22.5,4.464118039679742e-09,2.0018240212819807
305.0,24.0,5.543218269568876e-09,2.0016242729427303
305.0,25.5,6.881043776207826e-09,2.001504643315859
305.0,27.0,8.539764485633937e-09,2.0014332872905016
305.0,28.5,1.0596480800027129e-08,2.001390964731376
305.0,30.0,1.3146788302536618e-08,2.001366060693523
305.0,31.5,1.6309198730461508e-08,2.0013515713713157
305.0,33.0,2.023062060099305e-08,2.00134327995847
305.0,34.5,2.5093151704805177e-08,2.001338652882174
305.0,36.0,3.1122496067171074e-08,2.0013361721493816
305.0,37.5,3.859839268463606e-08,2.001334931683659
305.0,39.0,4.786753580218585e-08,2.001334393428126
305.0,40.5,5.9359580936359475e-08,2.0013342401065803
305.0,42.0,7.360697251272646e-08,2.001334286435634
305.0,43.5,9.126950435332216e-08,2.0013344256611156
305.0,45.0,1.1316474134131495e-07,2.0013345974242407
305.0,46.5,1.4030569933091571e-07,2.0013347684916254
305.0,48.0,1.7394751304148876e-07,2.001334921230419
305.0,49.5,2.156452334733075e-07,2.0013350467357034
305.0,51.0,2.673254061141064e-07,2.001335140741509
305.0,52.5,3.313747121407703e-07,2.0013352011878034
305.0,54.0,4.1074973575320005e-07,2.0013352267627007
305.0,55.5,5.091128873354959e-07,2.0013352160083677
305.0,57.0,6.310007084053271e-07,2.0013351667413577
305.0,58.5,7.820322648265923e-07,2.001335075634587
305.0,60.0,9.691671670015964e-07,2.0013349378652223
305.0,61.5,1.201025023208344e-06,2.00133474676669
305.0,63.0,1.4882809381816889e-06,2.001334493440454
305.0,64.5,1.844155141210793e-06,2.0013341662930464
305.0,66.0,2.2850191244735986e-06,2.001333750467089
305.0,67.5,2.8311459885273244e-06,2.0013332271336948
305.0,69.0,3.507639269595352e-06,2.001332572610439
305.0,70.5,4.345582661550585e-06,2.001331757262288
305.0,72.0,5.383463114073947e-06,2.0013307441335346
305.0,73.5,6.668932244615481e-06,2.0013294872479497
305.0,75.0,8.260986410856403e-06,2.001327929498509
305.0,76.5,1.023266485128329e-05,2.001326000030627
305.0,78.0,1.267438887815337e-05,2.001323610998926
305.0,79.5,1.569809426721291e-05,2.0013206535500836
305.0,81.0,1.9442345051200002e-05,2.0013169928482406
305.0,82.5,2.407866151891219e-05,2.001312461916815
305.0,84.0,2.981935036061035e-05,2.0013068540161703
305.0,85.5,3.692719306747017e-05,2.001299913210533
305.0,87.0,4.5727432951936276e-05,2.001291322695201
305.0,88.5,5.662260528540897e-05,2.001280690353333
305.0,90.0,7.011088370478299e-05,2.0012675308866488
305.0,91.5,8.680877495012192e-05,2.001251243708262
305.0,93.0,0.00010747919020762295,2.0012310855951667
305.0,94.5,0.00013306616349525934,2.00120613685983
305.0,96.0,0.00016473778624474718,2.0011752595089884
305.0,97.5,0.00020393929546696905,2.0011370454952377
305.0,99.0,0.00025245870644714254,2.0010897527221965
305.0,100.5,0.00031250793900852725,2.001031225913221
305.0,102.0,0.0003868230722404439,2.000958798776039
305.0,103.5,0.0004787882041397347,2.000869173060287
305.0,105.0,0.0005925884231907386,2.000758269077042
305.0,106.5,0.000733398657866337,2.000621040985958
305.0,108.0,0.0009076167032198798,2.0004512486047505
305.0,109.5,0.001123150583551514,2.0002411755958587
305.0,111.0,0.0013897726548258047,1.999981281563017
305.0,112.5,0.0017195555421885196,1.999659772759813
305.0,114.0,0.002127408208292603,1.9992620726761703
305.0,115.5,0.002631734210683186,1.9987701696147482
305.0,117.0,0.003255238562867683,1.9981618133802532
305.0,118.5,0.0040259145511309016,1.9974095272573813
305.0,120.0,0.004978247283943558,1.9964793944378407
305.0,121.5,0.0061546764307841145,1.9953295698947495
305.0,123.0,0.007607366082693686,1.9939084593863932
305.0,124.5,0.009400334115519174,1.99215249692281
305.0,126.0,0.011611995471602158,1.989983440995692
305.0,127.5,0.014338171149821832,1.9873050988722227
305.0,129.0,0.0176956038788583,1.9839993785949073
305.0,130.5,0.021825997049254704,1.979921562230584
305.0,132.0,0.026900547457272803,1.9748946949666129
305.0,133.5,0.03312486311395016,1.9687029984720912
305.0,135.0,0.040744028440029265,1.9610842520115976
305.0,136.5,0.050047378580458886,1.9517211535529297
305.0,138.0,0.0613722443753038,1.9402317931426298
305.0,139.5,0.07510549740105704,1.9261595659859168
305.0,141.0,0.09168112930001553,1.9089631534773415
305.0,142.5,0.11157132437497667,1.8880076426141532
305.0,144.0,0.13526755209303978,1.8625584733713976
305.0,145.5,0.16324722464787778,1.831780722586361
305.0,147.0,0.19592069681409807,1.794747237435864
305.0,148.5,0.23355334063131036,1.7504602290479896
305.0,150.0,0.2761589521160186,1.697891895460438
305.0,151.5,0.3233650404602512,1.63605001907844
305.0,153.0,0.3742589658870605,1.5640735637455176
305.0,154.5,0.42723731152301414,1.481360122839248
305.0,156.0,0.47989845441263473,1.3877206578408343
305.0,157.5,0.5290356953867247,1.283546841993119
305.0,159.0,0.5707962167984788,1.1699634138223343
305.0,160.5,0.6010561681725302,1.0489255720965278
305.0,162.0,0.6160125720175079,0.9232156639971691
305.0,163.5,0.6129095572649765,0.7963015843359013
305.0,165.0,0.5907249275695401,0.6720461433401994
305.0,166.5,0.5505921081698043,0.5542990317689745
305.0,168.0,0.4957711398731436,0.4464470898493421
305.0,169.5,0.4311205285051388,0.3510238839901371
305.0,171.0,0.36220588715858515,0.2694701711855106
305.0,172.5,0.2943168900467456,0.2020929178377098
305.0,174.0,0.23167816850973258,0.14821075686547266
305.0,175.5,0.17703313548389854,0.10642450091318387
305.0,177.0,0.13162158542429783,0.07493097882326973
305.0,178.5,0.09544566234627339,0.0518085667130268
305.0,180.0,0.06766906098595513,0.035231152434415755
305.0,181.5,0.04701434093808107,0.023598082783586608
305.0,183.0,0.032077677298423916,0.015590022579457878
305.0,184.5,0.021534893556528652,0.01017132811668281
305.0,186.0,0.014249101083773204,0.006560710994947689
305.0,187.5,0.009306337625065499,0.004187826912104122
305.0,189.0,0.006007148718354987,0.0026476306045136256
305.0,190.5,0.0038364225543983314,0.0016590985376297867
305.0,192.0,0.00242633917459601,0.0010311054556490034
305.0,193.5,0.0015208286472589267,0.0006358881031695387
305.0,195.0,0.000945359057517311,0.0003893155899047098
305.0,196.5,0.0005830968818254199,0.00023671968809657642
305.0,198.0,0.00035703819973884624,0.00014299543163810222
305.0,199.5,0.0002171152902278003,8.58397401217367e-05
305.0,201.0,0.00013116378619590927,5.121994684682273e-05
305.0,202.5,7.874264473598461e-05,3.038546861045145e-05
305.0,204.0,4.698784351794182e-05,1.792454941407897e-05
305.0,205.5,2.787613890832437e-05,1.0516111313846486e-05
305.0,207.0,1.644489240745719e-05,6.136872995396521e-06
305.0,208.5,9.648283530182815e-06,3.5626826645043183e-06
305.0,210.0,5.630541668501747e-06,2.0577465350936862e-06
305.0,211.5,3.268770468211477e-06,1.1825856970631957e-06
305.0,213.0,1.8879890761347447e-06,6.762946876316976e-07
305.0,214.5,1.0850170480043254e-06,3.848881276177052e-07
305.0,216.0,6.204863479689086e-07,2.1800041097202557e-07
305.0,217.5,3.531172961410728e-07,1.2289391825145746e-07
305.0,219.0,1.9999808701883728e-07,6.895680095003876e-08
305.0,220.5,1.1274018136477996e-07,3.851398582922483e-08
305.0,222.0,6.325588347145569e-08,2.1412798017497103e-08
305.0,223.5,3.532753695145384e-08,1.1851111668630963e-08
305.0,225.0,1.963970193319003e-08,6.529666212838927e-09
305.0,226.5,1.0868824150885069e-08,3.5816501384147606e-09
305.0,228.0,5.987862090366251e-09,1.9559079654000192e-09
305.0,229.5,3.284101386837222e-09,1.0634042346868048e-09
305.0,231.0,1.7932034454810414e-09,5.756303533623754e-10
305.0,232.5,9.748153788054239e-10,3.102373007588015e-10
305.0,234.0,5.276008797635996e-10,1.664785297437222e-10
305.0,235.5,2.843076821623015e-10,8.894969479571818e-11
305.0,237.0,1.5253882941347472e-10,4.7321679595841845e-11
305.0,238.5,8.148712506102083e-11,2.5067564061504155e-11
305.0,240.0,4.334327495311484e-11,1.3222290504120905e-11
305.0,241.5,2.2955425708580994e-11,6.94463808187809e-12
305.0,243.0,1.2105593619131673e-11,3.6320032595569998e-12
305.0,244.5,6.356669794942053e-12,1.8914786539408164e-12
305.0,246.0,3.3236959836636766e-12,9.808888506734387e-13
305.0,247.5,1.7304770977915017e-12,5.065303616319757e-13
305.0,249.0,8.971556817719227e-13,2.60472797310378e-13
305.0,250.5,4.631602573511651e-13,1.3338102894481366e-13
305.0,252.0,2.3810038285499407e-13,6.801487068448703e-14
305.0,253.5,1.218871048574912e-13,3.4537818226209726e-14
305.0,255.0,6.213374872845528e-14,1.746505654788148e-14
305.0,256.5,3.154078566164285e-14,8.794918677039879e-15
305.0,258.0,1.5943931542680904e-14,4.410449668267764e-15
305.0,259.5,8.025995388880761e-15,2.202548227160731e-15
305.0,261.0,4.023327499729344e-15,1.0953720207653261e-15
305.0,262.5,2.0084319384107997e-15,5.424922350730808e-16
305.0,264.0,9.984267953277994e-16,2.6756109400436347e-16
305.0,265.5,4.942705985655764e-16,1.314170741711911e-16
305.0,267.0,2.4367169501968397e-16,6.428092054846791e-17
305.0,268.5,1.1963026025803003e-16,3.131247157928441e-17
305.0,270.0,5.84903228524806e-17,1.519035551365793e-17
305.0,271.5,2.8482546983516994e-17,7.33965182127507e-18
305.0,273.0,1.382035286703849e-17,3.5336422222813244e-18
305.0,274.5,6.695104245896126e-18,1.6983452637577393e-18
305.0,276.0,3.266053810947218e-18,8.217067316103302e-19
305.0,277.5,1.6631974837033655e-18,4.1473319327883525e-19
305.0,279.0,1.003149226640638e-18,2.4802939501745944e-19
306.0,0.0,2.8594175598329964e-10,2.0104467693811117
306.0,1.5,2.9285605730174236e-10,2.0116054064386644
306.0,3.0,3.140275704114465e-10,2.0152816690026825
306.0,4.5,3.508026828259059e-10,2.021678645200645
306.0,6.0,4.0560408003079366e-10,2.0295154596947316
306.0,7.5,4.820604212474616e-10,2.0347468460128963
306.0,9.0,5.848816206498795e-10,2.033375945277218
306.0,10.5,7.195125083435781e-10,2.02631583520555
306.0,12.0,8.920734652496944e-10,2.0180985748582128
306.0,13.5,1.1098977867631326e-09,2.011758802767915
306.0,15.0,1.3823169670557077e-09,2.007654642888913
306.0,16.5,1.7213321304895191e-09,2.005143775452992
306.0,18.0,2.1422097874623582e-09,2.0036254090332783
306.0,19.5,2.664163857563023e-09,2.0027090197186603
306.0,21.0,3.311216697445759e-09,2.0021565668695827
306.0,22.5,4.1132895745149945e-09,2.0018240216254473
306.0,24.0,5.107572341426177e-09,2.001624273369222
306.0,25.5,6.340234161346047e-09,2.001504643845281
306.0,27.0,7.868553176893362e-09,2.0014332879475427
306.0,28.5,9.763562586122909e-09,2.001390965546655
306.0,30.0,1.2113334563916027e-08,2.0013660617050193
306.0,31.5,1.5027052973297217e-08,2.0013515726261186
306.0,33.0,1.864006221566546e-08,2.0013432815149756
306.0,34.5,2.3120124548514788e-08,2.0013386548127867
306.0,36.0,2.867517382049666e-08,2.0013361745438707
306.0,37.5,3.5562922388600274e-08,2.0013349346533147
306.0,39.0,4.410276314506038e-08,2.001334397110908
306.0,40.5,5.469051399306598e-08,2.00133424467351
306.0,42.0,6.78166825957013e-08,2.0013342920986887
306.0,43.5,8.408909075180166e-08,2.001334432683033
306.0,45.0,1.0426089771259879e-07,2.0013346061306567
306.0,46.5,1.2926530928506674e-07,2.001334779286109
306.0,48.0,1.6025856598313866e-07,2.001334934613098
306.0,49.5,1.9867318278366214e-07,2.001335063326337
306.0,51.0,2.4628388254066235e-07,2.0013351613080683
306.0,52.5,3.052892462416723e-07,2.001335226681868
306.0,54.0,3.784128225734974e-07,2.0013352583633
306.0,55.5,4.690283295157916e-07,2.001335255176279
306.0,57.0,5.813146824997378e-07,2.0013352152863573
306.0,58.5,7.204479472889765e-07,2.0013351357987186
306.0,60.0,8.928390033093664e-07,2.001335012425932
306.0,61.5,1.1064277915608728e-06,2.001334839164519
306.0,63.0,1.371047605607429e-06,2.001334607937167
306.0,64.5,1.6988760821256599e-06,2.001334308167421
306.0,66.0,2.1049935046541812e-06,2.0013339262573338
306.0,67.5,2.608073930560991e-06,2.001333444937589
306.0,69.0,3.2312407095202725e-06,2.001332842456924
306.0,70.5,4.003125457370946e-06,2.0013320915714967
306.0,72.0,4.959178822711697e-06,2.001331158286305
306.0,73.5,6.143292856141585e-06,2.0013300002908254
306.0,75.0,7.609808984438899e-06,2.0013285650164456
306.0,76.5,9.426003147997306e-06,2.001326787227258
306.0,78.0,1.1675161375344491e-05,2.0013245860336926
306.0,79.5,1.44603859271433e-05,2.001321861193248
306.0,81.0,1.7909305359107108e-05,2.0013184885292876
306.0,82.5,2.2179902930191057e-05,2.00131431425962
306.0,84.0,2.7467728573510804e-05,2.0013091479765226
306.0,85.5,3.4014822441838195e-05,2.0013027539589263
306.0,87.0,4.2120755661979296e-05,2.0012948404217377
306.0,88.5,5.215628986659188e-05,2.0012850462134497
306.0,90.0,6.458027561155369e-05,2.001272924358157
306.0,91.5,7.996055621887203e-05,2.0012579216942186
306.0,93.0,9.899982441289257e-05,2.0012393536862048
306.0,94.5,0.0001225676023307901,2.0012163732673
306.0,96.0,0.0001517397908860337,2.0011879323010375
306.0,97.5,0.00018784757403938294,2.0011527339169994
306.0,99.0,0.00023253788192791926,2.0011091735652715
306.0,100.5,0.0002878481318352524,2.0010552661265892
306.0,102.0,0.0003562985992448532,2.000988555790355
306.0,103.5,0.00044100654872522804,2.0009060046420895
306.0,105.0,0.0005458272072974295,2.0008038549534923
306.0,106.5,0.0006755278281751929,2.00067745900183
306.0,108.0,0.0008360025136308605,2.00052106881279
306.0,109.5,0.0010345371920986383,2.0003275764646586
306.0,111.0,0.0012801362325921657,2.000088193443059
306.0,112.5,0.0015839246900204067,1.9997920549131425
306.0,114.0,0.001959643170554574,1.9994257315880954
306.0,115.5,0.0024242558446980417,1.9989726280112594
306.0,117.0,0.002998696259303875,1.9984122414196892
306.0,118.5,0.0037087803162848543,1.997719249796325
306.0,120.0,0.004586321038233963,1.9968623911302164
306.0,121.5,0.00567048535959295,1.995803088194506
306.0,123.0,0.007009438807934219,1.9944937642801213
306.0,124.5,0.008662328911276726,1.9928757853518013
306.0,126.0,0.010701661345241054,1.9908769532687818
306.0,127.5,0.013216122347169972,1.9884084635878945
306.0,129.0,0.016313893801382373,1.9853612310897286
306.0,130.5,0.020126489050909243,1.9816014783574496
306.0,132.0,0.024813101008810685,1.9769654804879828
306.0,133.5,0.030565389402191893,1.971253367065579
306.0,135.0,0.03761252658452571,1.9642219081305958
306.0,136.5,0.04622615156632912,1.9555762647931774
306.0,138.0,0.05672462404462875,1.944960782815635
306.0,139.5,0.06947559326863167,1.931949070232442
306.0,141.0,0.08489536794536953,1.9160338558500665
306.0,142.5,0.10344286840074252,1.8966175083242625
306.0,144.0,0.12560506422594112,1.8730046420785338
306.0,145.5,0.15186981779289246,1.8443989765062092
306.0,147.0,0.1826811590638913,1.8099075526766195
306.0,148.5,0.21837161211797598,1.768556491039905
306.0,150.0,0.25906698589912375,1.7193235249881131
306.0,151.5,0.3045621003501746,1.6611932157211777
306.0,153.0,0.3541725831807989,1.5932404386728451
306.0,154.5,0.4065793171517885,1.5147455559884473
306.0,156.0,0.4596983588086856,1.4253396359230184
306.0,157.5,0.5106274223477845,1.325169388774535
306.0,159.0,0.5557330331453038,1.215059421020588
306.0,160.5,0.590938043607056,1.096636257738817
306.0,162.0,0.6122339181408628,0.9723693885624691
306.0,163.5,0.6163705771056716,0.8454865282901981
306.0,165.0,0.6015836016826334,0.7197396989121664
306.0,166.5,0.5681453329624028,0.5990361219767767
306.0,168.0,0.5185260478351661,0.4869935576839301
306.0,169.5,0.4570536463400001,0.38651473969301936
306.0,171.0,0.38913657698296605,0.29948065605805585
306.0,172.5,0.3202804814339778,0.22663060687642084
306.0,174.0,0.2551948475673051,0.16764031670363688
306.0,175.5,0.19722090812351747,0.12135311570335375
306.0,177.0,0.14816337542990443,0.08608647523428291
